iter_b,action_b,payoff_b,selection_method_b
5269,0,0,random
5270,1,0,greedy
5271,1,0,greedy
5272,0,0,greedy
5273,1,0,greedy
5274,0,0,greedy
5275,1,0,greedy
5276,0,0,greedy
5277,1,0,greedy
5278,1,0,random
5279,0,0,greedy
5280,0,0,greedy
5281,1,3,greedy
5282,1,0,greedy
5283,1,0,greedy
5284,0,0,greedy
5285,1,0,greedy
5286,0,0,greedy
5287,1,0,greedy
5288,1,0,random
5289,0,0,greedy
5290,0,0,greedy
5291,1,0,greedy
5292,0,0,greedy
5293,1,0,greedy
5294,0,0,greedy
5295,1,0,greedy
5296,0,0,greedy
5297,1,0,greedy
5298,0,0,greedy
5299,1,0,greedy
5300,0,0,greedy
5301,1,0,greedy
5302,0,0,greedy
5303,1,3,greedy
5304,1,0,greedy
5305,1,0,greedy
5306,0,0,greedy
5307,1,0,greedy
5308,0,0,greedy
5309,1,0,greedy
5310,0,0,greedy
5311,1,0,greedy
5312,0,0,greedy
5313,1,0,greedy
5314,0,0,greedy
5315,1,0,greedy
5316,0,0,greedy
5317,1,0,greedy
5318,0,0,greedy
5319,1,0,greedy
5320,0,0,greedy
5321,1,0,greedy
5322,0,0,random
5323,1,0,greedy
5324,0,0,greedy
5325,1,0,greedy
5326,0,5,greedy
5327,0,0,greedy
5328,0,0,greedy
5329,0,0,greedy
5330,0,0,greedy
5331,1,0,greedy
5332,0,0,greedy
5333,1,0,greedy
5334,0,0,greedy
5335,1,0,greedy
5336,0,0,random
5337,1,0,greedy
5338,0,0,greedy
5339,1,0,greedy
5340,0,0,greedy
5341,1,0,greedy
5342,0,0,greedy
5343,1,0,random
5344,0,0,greedy
5345,1,3,greedy
5346,1,0,greedy
5347,1,0,greedy
5348,1,0,greedy
5349,0,0,greedy
5350,1,0,greedy
5351,0,0,greedy
5352,1,0,greedy
5353,0,0,greedy
5354,1,0,greedy
5355,0,0,greedy
5356,1,3,random
5357,1,0,greedy
5358,1,0,greedy
5359,0,0,greedy
5360,1,3,greedy
5361,1,0,greedy
5362,1,0,greedy
5363,1,0,greedy
5364,0,5,greedy
5365,0,0,greedy
5366,0,0,greedy
5367,0,0,greedy
5368,0,0,random
5369,1,0,greedy
5370,0,0,greedy
5371,1,0,greedy
5372,0,0,greedy
5373,1,0,greedy
5374,0,0,greedy
5375,1,0,greedy
5376,0,0,greedy
5377,1,0,greedy
5378,0,0,greedy
5379,1,0,greedy
5380,0,0,greedy
5381,1,0,greedy
5382,0,0,random
5383,1,0,greedy
5384,0,5,random
5385,0,0,random
5386,1,0,random
5387,0,0,greedy
5388,0,0,greedy
5389,0,0,greedy
5390,0,0,greedy
5391,0,0,greedy
5392,1,0,greedy
5393,0,0,greedy
5394,1,0,greedy
5395,0,0,greedy
5396,1,0,greedy
5397,0,0,greedy
5398,1,0,greedy
5399,0,0,random
5400,1,0,greedy
5401,0,0,greedy
5402,1,0,random
5403,0,0,greedy
5404,1,0,greedy
5405,0,5,greedy
5406,1,3,random
5407,0,5,greedy
5408,0,0,greedy
5409,0,0,greedy
5410,0,0,greedy
5411,0,0,greedy
5412,0,0,greedy
5413,0,0,greedy
5414,1,0,greedy
5415,0,0,random
5416,1,0,greedy
5417,0,0,random
5418,1,0,greedy
5419,0,0,greedy
5420,1,0,greedy
5421,0,0,greedy
5422,1,0,greedy
5423,0,0,greedy
5424,1,0,greedy
5425,0,0,greedy
5426,1,0,greedy
5427,0,0,greedy
5428,1,0,greedy
5429,0,0,greedy
5430,1,0,greedy
5431,0,0,greedy
5432,1,0,greedy
5433,0,0,greedy
5434,1,0,greedy
5435,0,0,greedy
5436,1,0,greedy
5437,0,0,random
5438,1,0,greedy
5439,0,0,greedy
5440,0,0,random
5441,1,0,greedy
5442,1,0,greedy
5443,0,0,greedy
5444,1,0,greedy
5445,0,0,greedy
5446,1,0,greedy
5447,0,0,greedy
5448,1,0,greedy
5449,0,0,greedy
5450,0,0,random
5451,1,0,greedy
5452,1,0,greedy
5453,0,0,greedy
5454,1,0,greedy
5455,0,0,greedy
5456,1,0,greedy
5457,0,0,greedy
5458,1,0,greedy
5459,0,0,greedy
5460,1,0,greedy
5461,0,0,greedy
5462,1,0,greedy
5463,0,0,greedy
5464,1,0,greedy
5465,0,0,greedy
5466,1,0,greedy
5467,0,0,random
5468,1,0,greedy
5469,0,0,greedy
5470,1,0,greedy
5471,0,0,greedy
5472,1,0,greedy
5473,0,0,greedy
5474,1,0,greedy
5475,0,0,greedy
5476,1,0,greedy
5477,0,0,greedy
5478,1,0,greedy
5479,0,0,greedy
5480,1,0,greedy
5481,0,0,random
5482,1,0,greedy
5483,0,0,greedy
5484,1,0,greedy
5485,0,0,greedy
5486,1,0,greedy
5487,0,0,greedy
5488,1,0,greedy
5489,0,0,greedy
5490,1,0,greedy
5491,0,0,greedy
5492,1,0,greedy
5493,0,0,greedy
5494,1,0,greedy
5495,0,0,greedy
5496,1,0,greedy
5497,0,0,greedy
5498,1,0,greedy
5499,0,0,greedy
5500,1,0,greedy
5501,0,0,greedy
5502,1,0,greedy
5503,0,0,greedy
5504,1,0,random
5505,0,5,greedy
5506,0,0,greedy
5507,0,0,greedy
5508,1,0,random
5509,1,0,random
5510,0,0,greedy
5511,0,0,greedy
5512,0,0,greedy
5513,0,0,greedy
5514,0,0,greedy
5515,0,0,greedy
5516,0,0,greedy
5517,1,0,greedy
5518,0,0,greedy
5519,1,0,greedy
5520,0,0,greedy
5521,1,0,greedy
5522,0,0,random
5523,1,0,greedy
5524,0,0,greedy
5525,1,0,greedy
5526,0,0,greedy
5527,1,0,greedy
5528,0,0,greedy
5529,0,0,random
5530,1,0,greedy
5531,1,0,random
5532,0,0,greedy
5533,1,0,greedy
5534,0,0,greedy
5535,0,0,random
5536,1,0,greedy
5537,1,0,greedy
5538,0,0,greedy
5539,1,0,greedy
5540,0,0,greedy
5541,1,0,greedy
5542,0,0,greedy
5543,1,0,greedy
5544,0,0,greedy
5545,1,0,greedy
5546,0,0,greedy
5547,1,0,greedy
5548,0,0,random
5549,1,0,greedy
5550,0,0,greedy
5551,1,0,greedy
5552,0,0,greedy
5553,1,3,greedy
5554,1,0,greedy
5555,1,0,greedy
5556,1,0,greedy
5557,1,0,greedy
5558,1,0,greedy
5559,1,0,greedy
5560,0,0,greedy
5561,1,0,greedy
5562,0,0,greedy
5563,1,0,greedy
5564,0,0,greedy
5565,1,3,greedy
5566,1,0,greedy
5567,1,0,greedy
5568,1,0,random
5569,1,0,greedy
5570,1,0,greedy
5571,1,0,greedy
5572,0,0,greedy
5573,1,0,greedy
5574,0,0,greedy
5575,1,0,greedy
5576,0,0,greedy
5577,1,0,greedy
5578,0,0,greedy
5579,1,0,greedy
5580,0,0,greedy
5581,1,0,greedy
5582,0,0,greedy
5583,1,0,greedy
5584,0,5,greedy
5585,0,0,greedy
5586,0,0,greedy
5587,0,0,random
5588,0,0,greedy
5589,0,0,greedy
5590,0,0,greedy
5591,0,0,greedy
5592,0,0,greedy
5593,0,0,greedy
5594,0,0,greedy
5595,1,0,greedy
5596,0,0,greedy
5597,1,0,greedy
5598,0,0,greedy
5599,1,0,greedy
5600,0,0,greedy
5601,0,0,random
5602,0,0,random
5603,1,0,greedy
5604,0,0,random
5605,1,0,greedy
5606,1,0,random
5607,0,0,greedy
5608,1,0,greedy
5609,0,0,greedy
5610,1,0,random
5611,0,0,greedy
5612,1,0,greedy
5613,0,0,greedy
5614,1,3,greedy
5615,1,0,greedy
5616,1,3,greedy
5617,1,0,greedy
5618,1,0,greedy
5619,1,0,greedy
5620,1,0,greedy
5621,1,0,greedy
5622,1,0,random
5623,1,0,greedy
5624,1,0,greedy
5625,1,0,random
5626,1,0,greedy
5627,1,0,greedy
5628,0,0,greedy
5629,1,0,greedy
5630,0,0,greedy
5631,1,3,greedy
5632,1,0,greedy
5633,1,3,greedy
5634,1,0,greedy
5635,1,0,greedy
5636,1,0,greedy
5637,1,0,greedy
5638,1,0,greedy
5639,1,0,greedy
5640,1,0,random
5641,1,0,greedy
5642,1,0,greedy
5643,0,0,random
5644,1,0,greedy
5645,1,0,greedy
5646,1,0,greedy
5647,1,0,greedy
5648,0,0,greedy
5649,1,0,greedy
5650,0,0,greedy
5651,1,0,greedy
5652,0,0,greedy
5653,1,0,greedy
5654,0,0,greedy
5655,1,0,random
5656,0,0,greedy
5657,1,0,greedy
5658,0,0,greedy
5659,0,0,random
5660,1,0,greedy
5661,1,0,greedy
5662,0,0,random
5663,1,0,greedy
5664,0,0,greedy
5665,1,0,greedy
5666,0,0,greedy
5667,1,0,greedy
5668,1,0,random
5669,0,0,greedy
5670,0,0,greedy
5671,1,3,greedy
5672,1,0,greedy
5673,1,0,greedy
5674,1,3,greedy
5675,1,0,greedy
5676,1,0,greedy
5677,0,0,random
5678,1,0,greedy
5679,1,3,random
5680,1,0,greedy
5681,1,0,greedy
5682,1,0,greedy
5683,1,0,greedy
5684,1,0,greedy
5685,1,0,greedy
5686,1,0,greedy
5687,1,0,greedy
5688,1,0,greedy
5689,1,0,greedy
5690,1,0,greedy
5691,1,0,greedy
5692,1,0,random
5693,1,0,greedy
5694,1,0,greedy
5695,0,0,greedy
5696,1,0,greedy
5697,0,0,random
5698,1,0,greedy
5699,0,0,greedy
5700,1,0,greedy
5701,0,0,greedy
5702,1,0,greedy
5703,1,0,random
5704,0,0,greedy
5705,1,0,random
5706,0,0,greedy
5707,0,0,greedy
5708,1,3,greedy
5709,1,0,greedy
5710,1,0,greedy
5711,1,0,greedy
5712,1,0,greedy
5713,1,0,greedy
5714,1,0,greedy
5715,0,0,random
5716,1,0,greedy
5717,1,0,greedy
5718,1,0,greedy
5719,0,0,greedy
5720,1,3,greedy
5721,1,0,greedy
5722,1,0,greedy
5723,1,3,greedy
5724,1,0,greedy
5725,1,0,greedy
5726,1,0,greedy
5727,1,0,greedy
5728,1,0,greedy
5729,1,0,greedy
5730,1,0,greedy
5731,0,0,random
5732,1,0,greedy
5733,1,0,greedy
5734,1,0,greedy
5735,1,0,random
5736,1,0,random
5737,1,0,greedy
5738,1,0,greedy
5739,0,0,greedy
5740,1,0,greedy
5741,0,0,greedy
5742,1,0,greedy
5743,0,0,greedy
5744,1,0,greedy
5745,0,0,random
5746,1,0,greedy
5747,1,0,random
5748,0,0,greedy
5749,0,0,greedy
5750,0,0,random
5751,1,0,greedy
5752,0,5,random
5753,0,0,greedy
5754,0,0,greedy
5755,0,0,greedy
5756,0,0,greedy
5757,0,0,greedy
5758,0,0,greedy
5759,0,0,greedy
5760,0,0,greedy
5761,0,0,greedy
5762,0,0,greedy
5763,0,0,greedy
5764,0,0,greedy
5765,0,0,greedy
5766,0,0,greedy
5767,1,0,greedy
5768,0,0,greedy
5769,1,0,greedy
5770,0,0,greedy
5771,1,0,greedy
5772,0,0,greedy
5773,1,0,greedy
5774,0,0,greedy
5775,1,0,random
5776,0,0,greedy
5777,1,0,greedy
5778,0,0,greedy
5779,1,0,greedy
5780,0,0,greedy
5781,1,0,greedy
5782,0,0,greedy
5783,1,0,greedy
5784,0,5,greedy
5785,0,0,random
5786,0,0,greedy
5787,0,0,greedy
5788,0,0,greedy
5789,0,0,greedy
5790,0,0,greedy
5791,0,0,greedy
5792,0,0,greedy
5793,0,0,greedy
5794,0,0,greedy
5795,0,5,greedy
5796,0,0,greedy
5797,0,5,greedy
5798,0,0,greedy
5799,0,5,greedy
5800,0,0,greedy
5801,0,5,greedy
5802,0,0,greedy
5803,0,5,greedy
5804,0,0,greedy
5805,0,5,greedy
5806,0,0,greedy
5807,0,5,greedy
5808,0,0,greedy
5809,1,3,random
5810,0,5,greedy
5811,0,0,greedy
5812,0,5,greedy
5813,0,0,greedy
5814,0,5,greedy
5815,0,0,greedy
5816,0,5,greedy
5817,0,0,greedy
5818,0,5,greedy
5819,0,0,greedy
5820,0,5,greedy
5821,0,0,greedy
5822,0,5,greedy
5823,0,0,greedy
5824,0,5,greedy
5825,0,0,greedy
5826,0,5,greedy
5827,0,0,greedy
5828,0,5,greedy
5829,0,0,greedy
5830,0,5,greedy
5831,0,0,greedy
5832,0,5,greedy
5833,1,0,random
5834,0,0,greedy
5835,0,0,greedy
5836,0,5,greedy
5837,1,0,random
5838,0,0,greedy
5839,0,0,greedy
5840,0,0,greedy
5841,0,5,greedy
5842,0,0,greedy
5843,0,5,greedy
5844,0,0,greedy
5845,0,5,greedy
5846,0,0,greedy
5847,0,5,greedy
5848,0,0,greedy
5849,0,5,greedy
5850,1,0,random
5851,0,5,greedy
5852,0,0,greedy
5853,0,0,greedy
5854,0,0,greedy
5855,0,5,greedy
5856,0,0,greedy
5857,0,5,greedy
5858,0,0,greedy
5859,0,5,greedy
5860,0,0,greedy
5861,0,5,greedy
5862,0,0,greedy
5863,0,5,greedy
5864,0,0,greedy
5865,0,5,random
5866,0,5,greedy
5867,0,0,greedy
5868,0,0,greedy
5869,0,5,greedy
5870,0,0,greedy
5871,0,5,greedy
5872,0,0,greedy
5873,0,5,greedy
5874,0,0,greedy
5875,0,5,greedy
5876,0,0,greedy
5877,0,5,random
5878,0,0,greedy
5879,0,0,greedy
5880,0,5,greedy
5881,0,0,greedy
5882,0,5,greedy
5883,0,5,greedy
5884,0,0,random
5885,0,0,greedy
5886,1,3,random
5887,0,5,greedy
5888,0,5,greedy
5889,0,5,greedy
5890,0,0,greedy
5891,0,5,greedy
5892,0,0,greedy
5893,0,5,greedy
5894,1,0,random
5895,0,0,greedy
5896,0,0,greedy
5897,0,0,greedy
5898,0,5,greedy
5899,0,0,greedy
5900,0,5,greedy
5901,0,0,greedy
5902,0,5,random
5903,1,0,random
5904,0,0,random
5905,0,0,greedy
5906,0,0,greedy
5907,0,0,random
5908,0,5,greedy
5909,0,0,greedy
5910,0,5,greedy
5911,0,0,greedy
5912,0,5,greedy
5913,0,0,random
5914,0,5,greedy
5915,1,0,random
5916,0,0,random
5917,0,0,greedy
5918,0,0,greedy
5919,0,5,greedy
5920,0,0,greedy
5921,0,5,greedy
5922,0,0,greedy
5923,0,0,greedy
5924,0,5,greedy
5925,0,5,random
5926,0,5,greedy
5927,0,0,greedy
5928,0,0,greedy
5929,0,5,greedy
5930,1,0,random
5931,0,0,greedy
5932,0,0,greedy
5933,0,0,greedy
5934,0,5,greedy
5935,0,0,greedy
5936,0,5,greedy
5937,0,0,greedy
5938,0,5,greedy
5939,0,0,greedy
5940,0,5,greedy
5941,0,0,greedy
5942,0,5,greedy
5943,0,0,greedy
5944,0,5,greedy
5945,0,0,greedy
5946,0,5,greedy
5947,0,0,greedy
5948,1,3,random
5949,0,5,greedy
5950,0,0,greedy
5951,0,5,greedy
5952,0,5,greedy
5953,0,0,greedy
5954,0,5,greedy
5955,0,0,greedy
5956,0,5,greedy
5957,0,0,greedy
5958,0,5,greedy
5959,0,0,greedy
5960,0,5,greedy
5961,0,0,greedy
5962,0,5,greedy
5963,0,5,greedy
5964,0,0,greedy
5965,0,0,greedy
5966,0,5,greedy
5967,0,0,greedy
5968,0,5,greedy
5969,0,0,random
5970,0,5,greedy
5971,0,5,greedy
5972,0,0,greedy
5973,0,0,greedy
5974,0,5,greedy
5975,0,0,greedy
5976,0,5,greedy
5977,0,5,greedy
5978,0,0,greedy
5979,0,0,greedy
5980,0,0,greedy
5981,0,5,greedy
5982,0,5,random
5983,0,0,greedy
5984,0,5,greedy
5985,0,0,greedy
5986,0,5,greedy
5987,0,0,greedy
5988,0,0,greedy
5989,0,5,greedy
5990,0,5,random
5991,0,0,greedy
5992,0,5,greedy
5993,0,0,random
5994,0,5,greedy
5995,0,0,greedy
5996,0,5,greedy
5997,1,0,random
5998,0,0,greedy
5999,0,0,greedy
6000,0,5,greedy
6001,0,0,greedy
6002,0,0,greedy
6003,0,0,greedy
6004,0,0,greedy
6005,0,5,greedy
6006,0,0,random
6007,0,5,greedy
6008,0,0,greedy
6009,0,5,greedy
6010,0,0,greedy
6011,0,5,greedy
6012,0,0,greedy
6013,0,5,greedy
6014,0,0,greedy
6015,0,5,greedy
6016,0,0,greedy
6017,0,5,greedy
6018,0,0,greedy
6019,0,5,greedy
6020,0,0,greedy
6021,1,3,random
6022,0,5,greedy
6023,0,5,greedy
6024,0,5,greedy
6025,0,5,greedy
6026,0,0,greedy
6027,0,5,greedy
6028,0,0,greedy
6029,0,5,greedy
6030,0,0,greedy
6031,0,5,greedy
6032,0,0,greedy
6033,0,5,greedy
6034,0,0,greedy
6035,0,5,greedy
6036,0,0,greedy
6037,0,5,greedy
6038,0,0,greedy
6039,0,5,greedy
6040,0,0,greedy
6041,0,5,greedy
6042,0,0,greedy
6043,0,5,greedy
6044,0,0,greedy
6045,0,5,random
6046,0,0,greedy
6047,0,5,random
6048,0,0,random
6049,0,5,greedy
6050,0,0,greedy
6051,0,5,random
6052,0,0,greedy
6053,0,5,greedy
6054,0,0,greedy
6055,0,5,greedy
6056,0,0,greedy
6057,0,5,greedy
6058,0,0,greedy
6059,0,5,greedy
6060,0,0,random
6061,0,5,greedy
6062,0,0,greedy
6063,0,5,greedy
6064,0,0,greedy
6065,0,5,greedy
6066,0,0,greedy
6067,0,5,greedy
6068,0,0,greedy
6069,0,0,greedy
6070,0,5,greedy
6071,0,5,greedy
6072,0,0,random
6073,0,5,greedy
6074,0,0,greedy
6075,0,5,greedy
6076,0,0,greedy
6077,1,3,random
6078,0,5,greedy
6079,0,5,greedy
6080,0,5,greedy
6081,0,5,greedy
6082,1,0,random
6083,0,0,greedy
6084,0,0,greedy
6085,0,0,greedy
6086,0,0,greedy
6087,0,0,greedy
6088,0,0,greedy
6089,0,0,greedy
6090,0,0,greedy
6091,0,5,greedy
6092,0,5,greedy
6093,0,0,greedy
6094,0,5,greedy
6095,0,0,greedy
6096,0,5,greedy
6097,0,0,greedy
6098,0,5,random
6099,0,0,greedy
6100,0,5,greedy
6101,0,0,greedy
6102,1,3,random
6103,0,5,greedy
6104,0,5,greedy
6105,0,5,greedy
6106,0,5,greedy
6107,0,0,greedy
6108,0,5,greedy
6109,0,0,greedy
6110,0,5,greedy
6111,0,0,greedy
6112,0,5,greedy
6113,0,0,greedy
6114,0,5,greedy
6115,0,0,greedy
6116,0,5,greedy
6117,0,0,greedy
6118,0,5,greedy
6119,1,0,random
6120,0,0,greedy
6121,0,0,greedy
6122,0,0,greedy
6123,0,0,greedy
6124,0,5,greedy
6125,0,0,greedy
6126,0,0,greedy
6127,0,0,greedy
6128,0,0,greedy
6129,0,5,greedy
6130,0,0,greedy
6131,0,5,greedy
6132,0,0,greedy
6133,0,5,greedy
6134,0,0,greedy
6135,0,5,random
6136,0,0,greedy
6137,0,5,greedy
6138,0,0,greedy
6139,0,5,random
6140,0,0,greedy
6141,1,3,random
6142,0,5,greedy
6143,0,5,greedy
6144,0,5,greedy
6145,0,5,greedy
6146,0,5,greedy
6147,0,0,greedy
6148,0,5,greedy
6149,0,0,greedy
6150,0,5,greedy
6151,0,0,greedy
6152,0,5,greedy
6153,1,0,random
6154,0,0,greedy
6155,0,0,greedy
6156,0,0,greedy
6157,0,0,greedy
6158,0,0,greedy
6159,0,5,greedy
6160,0,5,greedy
6161,0,0,greedy
6162,0,0,greedy
6163,0,0,greedy
6164,0,0,greedy
6165,0,0,greedy
6166,0,5,greedy
6167,0,0,greedy
6168,0,5,greedy
6169,0,0,greedy
6170,0,5,greedy
6171,0,0,greedy
6172,0,5,greedy
6173,0,0,greedy
6174,0,5,greedy
6175,0,0,greedy
6176,0,5,greedy
6177,0,5,greedy
6178,0,0,greedy
6179,0,0,greedy
6180,0,5,greedy
6181,0,0,greedy
6182,0,5,greedy
6183,0,0,greedy
6184,0,5,greedy
6185,0,0,greedy
6186,0,5,greedy
6187,0,0,greedy
6188,0,0,greedy
6189,0,5,greedy
6190,0,5,greedy
6191,0,0,greedy
6192,0,5,greedy
6193,0,0,greedy
6194,0,5,greedy
6195,0,0,greedy
6196,0,5,greedy
6197,0,0,greedy
6198,0,5,greedy
6199,0,0,greedy
6200,0,5,greedy
6201,0,0,random
6202,0,5,greedy
6203,0,0,greedy
6204,0,5,greedy
6205,0,0,greedy
6206,0,5,greedy
6207,0,0,greedy
6208,0,5,greedy
6209,0,0,greedy
6210,0,5,random
6211,0,0,greedy
6212,0,5,greedy
6213,0,0,greedy
6214,0,5,greedy
6215,0,0,greedy
6216,0,5,greedy
6217,0,0,greedy
6218,0,5,greedy
6219,0,0,greedy
6220,1,3,random
6221,0,5,greedy
6222,0,5,greedy
6223,1,3,random
6224,0,5,greedy
6225,0,5,greedy
6226,0,5,greedy
6227,0,5,greedy
6228,0,5,greedy
6229,0,5,greedy
6230,0,5,greedy
6231,0,5,greedy
6232,0,5,greedy
6233,0,5,greedy
6234,0,0,greedy
6235,0,5,random
6236,0,0,greedy
6237,0,5,greedy
6238,0,0,greedy
6239,0,5,greedy
6240,0,0,greedy
6241,0,5,greedy
6242,0,0,greedy
6243,0,5,greedy
6244,0,5,greedy
6245,0,0,greedy
6246,0,0,greedy
6247,0,5,greedy
6248,0,0,greedy
6249,0,5,greedy
6250,0,0,greedy
6251,0,5,greedy
6252,0,0,greedy
6253,0,5,greedy
6254,0,0,greedy
6255,0,5,greedy
6256,0,0,greedy
6257,0,5,greedy
6258,0,0,random
6259,0,5,greedy
6260,0,0,greedy
6261,0,5,greedy
6262,0,0,greedy
6263,0,5,greedy
6264,0,0,greedy
6265,0,5,greedy
6266,0,0,random
6267,0,5,greedy
6268,0,0,greedy
6269,0,5,greedy
6270,0,0,greedy
6271,0,5,greedy
6272,0,0,random
6273,0,5,greedy
6274,0,0,greedy
6275,0,5,greedy
6276,0,0,greedy
6277,0,5,greedy
6278,0,0,greedy
6279,0,5,greedy
6280,0,0,greedy
6281,0,5,greedy
6282,0,0,greedy
6283,0,5,random
6284,0,0,greedy
6285,0,5,random
6286,0,0,greedy
6287,1,3,random
6288,0,5,greedy
6289,0,5,greedy
6290,0,0,greedy
6291,0,5,greedy
6292,0,5,greedy
6293,0,5,greedy
6294,0,5,random
6295,0,5,greedy
6296,0,5,greedy
6297,0,0,greedy
6298,0,5,greedy
6299,0,5,greedy
6300,0,0,greedy
6301,0,5,greedy
6302,0,0,greedy
6303,0,5,greedy
6304,0,0,greedy
6305,0,5,greedy
6306,0,0,greedy
6307,0,5,greedy
6308,0,0,greedy
6309,0,5,greedy
6310,0,0,greedy
6311,0,5,greedy
6312,0,0,greedy
6313,0,5,greedy
6314,0,0,greedy
6315,0,5,greedy
6316,0,0,greedy
6317,0,5,greedy
6318,0,0,greedy
6319,0,5,greedy
6320,0,0,greedy
6321,0,5,greedy
6322,0,0,greedy
6323,0,5,greedy
6324,0,0,greedy
6325,0,5,greedy
6326,0,0,greedy
6327,0,5,greedy
6328,1,0,random
6329,0,0,greedy
6330,0,0,greedy
6331,0,0,greedy
6332,0,0,greedy
6333,0,0,greedy
6334,0,0,random
6335,0,0,greedy
6336,0,0,greedy
6337,0,0,greedy
6338,0,0,greedy
6339,0,0,greedy
6340,0,0,greedy
6341,0,0,greedy
6342,0,0,greedy
6343,0,0,greedy
6344,0,0,greedy
6345,0,5,greedy
6346,0,0,greedy
6347,0,0,greedy
6348,0,5,greedy
6349,0,5,greedy
6350,0,0,greedy
6351,0,5,greedy
6352,0,0,greedy
6353,0,5,greedy
6354,0,0,greedy
6355,0,5,greedy
6356,0,0,random
6357,0,0,greedy
6358,0,5,greedy
6359,1,3,random
6360,0,5,greedy
6361,0,5,greedy
6362,0,5,random
6363,0,5,greedy
6364,1,3,random
6365,0,5,greedy
6366,0,5,greedy
6367,0,5,greedy
6368,0,5,random
6369,0,5,greedy
6370,0,5,greedy
6371,0,5,greedy
6372,0,5,greedy
6373,0,5,greedy
6374,0,5,greedy
6375,0,5,greedy
6376,0,5,greedy
6377,0,5,greedy
6378,0,5,greedy
6379,0,5,greedy
6380,0,5,greedy
6381,0,0,greedy
6382,0,5,greedy
6383,0,0,greedy
6384,0,5,greedy
6385,0,0,greedy
6386,0,5,greedy
6387,0,0,greedy
6388,0,5,greedy
6389,0,0,greedy
6390,0,5,greedy
6391,0,0,greedy
6392,0,5,greedy
6393,0,0,greedy
6394,0,5,greedy
6395,0,0,greedy
6396,0,5,greedy
6397,0,0,greedy
6398,0,5,greedy
6399,0,0,greedy
6400,0,5,greedy
6401,0,0,greedy
6402,0,5,greedy
6403,0,0,greedy
6404,0,5,greedy
6405,0,0,greedy
6406,0,5,greedy
6407,0,0,greedy
6408,0,5,greedy
6409,0,0,greedy
6410,0,5,greedy
6411,0,0,greedy
6412,0,5,greedy
6413,0,5,greedy
6414,0,0,greedy
6415,0,0,greedy
6416,0,0,greedy
6417,0,5,greedy
6418,0,5,greedy
6419,0,0,random
6420,0,5,greedy
6421,0,0,greedy
6422,1,3,random
6423,0,5,greedy
6424,0,5,greedy
6425,0,5,greedy
6426,0,5,greedy
6427,0,5,greedy
6428,0,5,greedy
6429,0,5,random
6430,0,5,greedy
6431,0,5,greedy
6432,0,5,greedy
6433,0,5,greedy
6434,0,5,random
6435,0,5,greedy
6436,0,0,greedy
6437,0,5,greedy
6438,0,5,greedy
6439,0,0,greedy
6440,1,0,random
6441,0,5,greedy
6442,0,0,greedy
6443,0,0,random
6444,1,0,random
6445,0,0,greedy
6446,0,0,greedy
6447,0,0,greedy
6448,0,0,random
6449,0,0,greedy
6450,0,0,random
6451,0,5,greedy
6452,0,0,greedy
6453,0,0,greedy
6454,0,0,greedy
6455,0,0,greedy
6456,0,0,greedy
6457,0,0,greedy
6458,1,0,random
6459,0,0,greedy
6460,0,0,greedy
6461,0,0,greedy
6462,0,0,greedy
6463,0,0,greedy
6464,0,0,greedy
6465,0,0,greedy
6466,0,0,greedy
6467,0,0,random
6468,0,0,greedy
6469,0,0,greedy
6470,0,0,greedy
6471,0,0,greedy
6472,0,0,greedy
6473,0,0,greedy
6474,0,0,greedy
6475,1,0,random
6476,0,0,greedy
6477,1,0,greedy
6478,0,0,greedy
6479,1,0,greedy
6480,0,0,greedy
6481,0,0,random
6482,1,0,greedy
6483,1,0,greedy
6484,0,0,greedy
6485,1,0,greedy
6486,0,0,greedy
6487,1,0,greedy
6488,0,0,greedy
6489,1,0,greedy
6490,0,0,greedy
6491,1,0,greedy
6492,0,0,greedy
6493,1,0,greedy
6494,0,0,greedy
6495,1,0,greedy
6496,0,0,greedy
6497,1,0,greedy
6498,0,0,random
6499,1,0,greedy
6500,0,0,greedy
6501,1,0,greedy
6502,0,0,greedy
6503,1,0,greedy
6504,0,0,greedy
6505,1,0,random
6506,0,0,greedy
6507,1,0,greedy
6508,0,0,greedy
6509,1,0,greedy
6510,0,0,greedy
6511,1,0,greedy
6512,0,0,greedy
6513,1,0,random
6514,0,0,greedy
6515,1,0,greedy
6516,0,0,greedy
6517,0,0,random
6518,1,0,greedy
6519,1,0,greedy
6520,0,0,greedy
6521,1,0,greedy
6522,0,0,greedy
6523,1,0,greedy
6524,0,0,greedy
6525,1,3,greedy
6526,1,0,greedy
6527,1,0,greedy
6528,0,0,greedy
6529,1,0,greedy
6530,1,0,random
6531,0,0,greedy
6532,0,0,greedy
6533,1,0,greedy
6534,0,0,greedy
6535,1,0,greedy
6536,0,0,greedy
6537,1,0,greedy
6538,0,0,greedy
6539,1,0,greedy
6540,0,0,greedy
6541,1,0,greedy
6542,0,0,greedy
6543,1,0,greedy
6544,0,0,greedy
6545,1,0,greedy
6546,0,0,greedy
6547,1,0,greedy
6548,0,0,greedy
6549,1,0,greedy
6550,0,0,greedy
6551,1,0,greedy
6552,0,0,greedy
6553,1,0,greedy
6554,0,0,greedy
6555,1,0,random
6556,0,0,greedy
6557,1,0,greedy
6558,0,0,greedy
6559,1,0,greedy
6560,0,0,greedy
6561,1,3,greedy
6562,1,0,greedy
6563,1,0,greedy
6564,0,0,greedy
